0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:42:14 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/javascript/formElements.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:42:14 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/css/css_master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:42:14 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:42:14 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/other/dot.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:42:14 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:42:14 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-enabled.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:42:14 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:47:13 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-roll.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:47:24 +0800] "GET /mailService/ib HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:47:42 +0800] "GET /workletService/ib HTTP/1.1" 200 171
127.0.0.1 - - [27/Nov/2017:11:53:15 +0800] "POST /yawl/ib HTTP/1.1" 200 42
127.0.0.1 - - [27/Nov/2017:11:53:15 +0800] "POST /yawl/ia HTTP/1.1" 200 465
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:53:15 +0800] "POST /resourceService/faces/customServices.jsp HTTP/1.1" 200 15336
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:53:15 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/javascript/formElements.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:53:15 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/css/css_master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:53:15 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:53:15 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/other/dot.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:53:15 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:53:15 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:53:15 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-enabled.gif HTTP/1.1" 304 -
